OriginLat,OriginLong,DestLat,DestLong,StartTime
48.1623557530817,11.766229086078100,48.16126853850410,11.771375473010700,57600.00
48.17560203368070,11.766503926433700,48.178594567720900,11.757022274789700,57601.14
48.1788070191204,11.757617977539200,48.17605460154750,11.76825325997640,57602.27
48.15643570201570,11.751222916841000,48.161074104684700,11.731434052563000,57603.41
48.163607951837600,11.763102781520700,48.17275198582280,11.754796842463300,57605.68
48.17528979567580,11.763532437061800,48.17891425607630,11.72665418342570,57606.82
48.17605914592280,11.755403965635500,48.16658100771220,11.729904636374700,57607.96
48.157884172352300,11.75814660209590,48.16526436681510,11.761690218389700,57609.09
48.17541693633760,11.76007458512140,48.17681092660930,11.76407058474560,57610.23
48.14991506046510,11.740296555717800,48.17516416495400,11.769010584795200,57611.37
48.16301834559340,11.72923341185290,48.15007111356380,11.770126761474500,57612.51
48.148227972170200,11.73932879311890,48.1599790189883,11.7573969006542,57613.64
48.15650768267650,11.75934387820880,48.17275198582280,11.754796842463300,57614.78
48.17444546588090,11.76910113889340,48.17531557359540,11.768660893897000,57615.92
48.174060010995800,11.769398793026500,48.14917397337740,11.736182900434300,57617.05
48.17823793318210,11.758871595182800,48.163562994206500,11.757991014376900,57618.19
48.17708373791090,11.759756208278300,48.175473808390500,11.750129264869000,57619.33
48.17793369371200,11.747674053629600,48.16624597458850,11.738954819631800,57621.60
48.15007111356380,11.770126761474500,48.15629542034950,11.732039263883300,57622.74
48.17560203368070,11.766503926433700,48.17145289925880,11.743949228409400,57623.87
48.1650311942525,11.737575196338000,48.16668250418070,11.73913451130560,57625.01
48.15646273389540,11.751687110078000,48.17541956146810,11.754323564327100,57626.15
48.15315120700040,11.754332208530600,48.156611260099300,11.76959809225160,57628.42
48.17516416495400,11.769010584795200,48.1731895080898,11.76998589506010,57629.56
48.15643570201570,11.751222916841000,48.16390380759320,11.754962875878200,57630.69
48.156089835358800,11.749655209420200,48.16483249582570,11.759760714096500,57632.97
48.17611845538380,11.746088797220500,48.16446427247070,11.733300015937500,57635.24
48.15929337584280,11.762545309914700,48.157278483058800,11.752311190748100,57637.52
48.16821086876900,11.73618031431420,48.165539666080600,11.75063356497830,57642.06
48.154777602811800,11.760722614099600,48.17471921362570,11.749562472166600,57643.20
48.14755539796290,11.740353436143400,48.17304546400140,11.742792606147300,57644.34
48.180568764264200,11.761755841578900,48.17971239325600,11.759776448712100,57646.61
48.18055361514960,11.761697308030000,48.17911556214290,11.758416213666100,57647.75
48.14813649855110,11.743809320665800,48.177389349317100,11.76749252972030,57648.88
48.17560203368070,11.766503926433700,48.172437969227100,11.770426977406300,57650.02
48.17681092660930,11.76407058474560,48.15097745055200,11.776880335375400,57651.16
48.16625197387270,11.739801181112100,48.1430750428305,11.761381465232800,57652.29
48.14955385312640,11.731499895453300,48.17040756982140,11.734003345277800,57653.43
48.1650311942525,11.737575196338000,48.16076183829460,11.758491685883200,57654.57
48.16523498229270,11.736756567977800,48.17528979567580,11.763532437061800,57655.71
48.16045961538300,11.730079633669700,48.16301834559340,11.72923341185290,57657.98
48.17561411987140,11.759661135761000,48.1731895080898,11.76998589506010,57659.12
48.15040818550470,11.737295364302600,48.175467739489100,11.76409869324260,57661.39
48.16915065994900,11.759693677473600,48.17560203368070,11.766503926433700,57662.53
48.1479144763592,11.74344560091500,48.16704079918450,11.733283814791800,57664.80
48.14740122280660,11.735859754441600,48.17940486153630,11.751595203331200,57665.94
48.178017471214600,11.758197566979000,48.18055361514960,11.761697308030000,57667.07
48.165055901343700,11.737746658010000,48.17674169622230,11.75908306266110,57668.21
48.16547550721380,11.737024392472900,48.163608616629800,11.762192257552900,57669.35
48.15929337584280,11.762545309914700,48.17664848767050,11.767901699958600,57670.48
48.167737507068900,11.75327485246810,48.14792144562820,11.735000271743100,57675.03
48.15009536803240,11.736708187191700,48.15007111356380,11.770126761474500,57676.17
48.15929337584280,11.762545309914700,48.15007111356380,11.770126761474500,57677.31
48.17291997079360,11.754992296828900,48.18331583503660,11.768765617090700,57678.44
48.17820554298420,11.763258736798200,48.17557458609700,11.764441036171700,57679.58
48.148566559534600,11.735655911654600,48.17891425607630,11.72665418342570,57681.85
48.170974249544200,11.73388686532420,48.15751620626750,11.776533461227900,57682.99
48.156679395316800,11.73324457411880,48.16371501946480,11.770697000855000,57684.13
48.15920741756200,11.756025437356000,48.17560203368070,11.766503926433700,57685.26
48.15330793843410,11.755544531940600,48.14898484730610,11.772171092856300,57686.40
48.156081684271200,11.765017300962300,48.167202588977400,11.732300284958500,57687.54
48.16063344371040,11.759914709423400,48.156611260099300,11.76959809225160,57688.67
48.15948860898920,11.75213389341590,48.17493878740650,11.755464428946700,57689.81
48.15162224899660,11.745786659495600,48.174203141984500,11.75223898347370,57690.95
